,userid,emotionIndex,index,D1U1,D1U2,D1D2,U1D2,U1U2,D1U3,D1D3,is_punctuation,is_backspace,is_enter,hour
18290,144,3,19112,101.0,326.0,213.0,112.0,225.0,523.0,373.0,0,0,0,22.0
18291,144,3,19113,113.0,310.0,160.0,47.0,197.0,640.0,528.0,0,0,0,22.0
18292,144,3,19114,150.0,480.0,368.0,218.0,330.0,675.0,558.0,0,0,0,22.0
18293,144,3,19115,112.0,307.0,190.0,78.0,195.0,501.0,410.0,0,1,0,22.0
18294,144,3,19116,117.0,311.0,220.0,103.0,194.0,965.0,868.0,0,1,0,22.0
18295,144,3,19117,91.0,745.0,648.0,557.0,654.0,973.0,861.0,0,1,0,22.0
18296,144,3,19118,97.0,325.0,213.0,116.0,228.0,433.0,321.0,0,0,0,22.0
18297,144,3,19119,112.0,220.0,108.0,-4.0,108.0,369.0,267.0,0,0,0,22.0
18298,144,3,19120,112.0,261.0,159.0,47.0,149.0,466.0,360.0,0,0,0,22.0
18299,144,3,19121,102.0,307.0,201.0,99.0,205.0,537.0,393.0,0,0,0,22.0
18300,144,3,19122,106.0,336.0,192.0,86.0,230.0,493.0,402.0,0,0,0,22.0
18301,144,3,19123,144.0,301.0,210.0,66.0,157.0,440.0,296.0,0,0,0,22.0
18302,144,3,19124,91.0,230.0,86.0,-5.0,139.0,359.0,247.0,0,0,0,22.0
18303,144,3,19125,144.0,273.0,161.0,17.0,129.0,677.0,575.0,0,0,0,22.0
18304,144,3,19126,112.0,516.0,414.0,302.0,404.0,748.0,594.0,0,0,0,22.0
18305,144,3,19127,102.0,334.0,180.0,78.0,232.0,1737.0,1614.0,0,0,0,22.0
18306,144,3,19128,154.0,1557.0,1434.0,1280.0,1403.0,1669.0,1520.0,0,0,0,22.0
18307,144,3,19129,123.0,235.0,86.0,-37.0,112.0,428.0,241.0,0,0,0,22.0
18308,144,3,19130,149.0,342.0,155.0,6.0,193.0,465.0,337.0,0,0,0,22.0
18309,144,3,19131,187.0,310.0,182.0,-5.0,123.0,443.0,335.0,0,0,0,22.0
18310,144,3,19132,128.0,261.0,153.0,25.0,133.0,407.0,316.0,0,0,0,22.0
18311,144,3,19133,108.0,254.0,163.0,55.0,146.0,503.0,391.0,0,0,0,22.0
18312,144,3,19134,91.0,340.0,228.0,137.0,249.0,728.0,546.0,0,0,0,22.0
18313,144,3,19135,112.0,500.0,318.0,206.0,388.0,1085.0,957.0,0,0,0,22.0
18314,144,3,19136,182.0,767.0,639.0,457.0,585.0,1004.0,871.0,0,0,0,22.0
18315,144,3,19137,128.0,365.0,232.0,104.0,237.0,521.0,406.0,0,0,0,22.0
18316,144,3,19138,133.0,289.0,174.0,41.0,156.0,446.0,339.0,0,0,0,22.0
18317,144,3,19139,115.0,272.0,165.0,50.0,157.0,488.0,359.0,0,0,0,22.0
18318,144,3,19140,107.0,323.0,194.0,87.0,216.0,678.0,522.0,0,0,0,22.0
18319,144,3,19141,129.0,484.0,328.0,199.0,355.0,1026.0,870.0,0,0,0,22.0
18320,144,3,19142,156.0,698.0,542.0,386.0,542.0,953.0,830.0,0,0,0,22.0
18321,144,3,19143,156.0,411.0,288.0,132.0,255.0,803.0,691.0,0,0,0,22.0
18322,144,3,19144,123.0,515.0,403.0,280.0,392.0,671.0,575.0,0,0,0,22.0
18323,144,3,19145,112.0,268.0,172.0,60.0,156.0,489.0,382.0,0,0,0,22.0
18324,144,3,19146,96.0,317.0,210.0,114.0,221.0,528.0,427.0,0,0,0,22.0
18325,144,3,19147,107.0,318.0,217.0,110.0,211.0,576.0,437.0,0,0,0,22.0
18326,144,3,19148,101.0,359.0,220.0,119.0,258.0,623.0,455.0,0,0,0,22.0
18327,144,3,19149,139.0,403.0,235.0,96.0,264.0,647.0,466.0,0,0,0,22.0
18328,144,3,19150,168.0,412.0,231.0,63.0,244.0,530.0,408.0,0,0,0,22.0
18329,144,3,19151,181.0,299.0,177.0,-4.0,118.0,502.0,406.0,0,0,0,22.0
18330,144,3,19152,122.0,325.0,229.0,107.0,203.0,3139.0,2989.0,0,0,0,22.0
18331,144,3,19153,96.0,2910.0,2760.0,2664.0,2814.0,3044.0,2915.0,0,0,0,22.0
18332,144,3,19154,150.0,284.0,155.0,5.0,134.0,585.0,376.0,0,0,0,22.0
18333,144,3,19155,129.0,430.0,221.0,92.0,301.0,890.0,767.0,0,0,0,22.0
18334,144,3,19156,209.0,669.0,546.0,337.0,460.0,889.0,771.0,0,0,0,22.0
18335,144,3,19157,123.0,343.0,225.0,102.0,220.0,567.0,450.0,0,1,0,22.0
18336,144,3,19158,118.0,342.0,225.0,107.0,224.0,1848.0,1758.0,0,1,0,22.0
18337,144,3,19159,117.0,1623.0,1533.0,1416.0,1506.0,5679.0,5572.0,0,1,0,22.0
18340,109,0,19162,605.0,561.0,426.0,-179.0,-44.0,1530.0,1363.0,0,0,0,22.0
18341,109,0,19163,135.0,1104.0,937.0,802.0,969.0,1270.0,1169.0,0,0,0,22.0
18342,109,0,19164,167.0,333.0,232.0,65.0,166.0,948.0,869.0,0,0,0,22.0
18343,109,0,19165,101.0,716.0,637.0,536.0,615.0,889.0,781.0,0,0,0,22.0
18344,109,0,19166,79.0,252.0,144.0,65.0,173.0,497.0,390.0,0,0,0,22.0
18345,109,0,19167,108.0,353.0,246.0,138.0,245.0,505.0,386.0,0,0,0,22.0
18346,109,0,19168,107.0,259.0,140.0,33.0,152.0,821.0,758.0,0,0,0,22.0
18347,109,0,19169,119.0,681.0,618.0,499.0,562.0,941.0,845.0,0,0,0,22.0
18348,109,0,19170,63.0,323.0,227.0,164.0,260.0,674.0,579.0,0,0,0,22.0
18349,109,0,19171,96.0,447.0,352.0,256.0,351.0,646.0,547.0,0,0,0,22.0
18350,109,0,19172,95.0,294.0,195.0,100.0,199.0,463.0,363.0,0,0,0,22.0
18351,109,0,19173,99.0,268.0,168.0,69.0,169.0,522.0,420.0,0,0,0,22.0
18352,109,0,19174,100.0,354.0,252.0,152.0,254.0,493.0,431.0,0,0,0,22.0
18353,109,0,19175,102.0,241.0,179.0,77.0,139.0,676.0,598.0,0,0,0,22.0
18354,109,0,19176,62.0,497.0,419.0,357.0,435.0,623.0,554.0,0,0,0,22.0
18355,109,0,19177,78.0,204.0,135.0,57.0,126.0,622.0,553.0,0,0,0,22.0
18356,109,0,19178,69.0,487.0,418.0,349.0,418.0,638.0,586.0,0,0,0,22.0
18357,109,0,19179,69.0,220.0,168.0,99.0,151.0,779.0,694.0,0,0,0,22.0
18358,109,0,19180,52.0,611.0,526.0,474.0,559.0,1186.0,1047.0,0,0,0,22.0
18359,109,0,19181,85.0,660.0,521.0,436.0,575.0,858.0,756.0,0,0,0,22.0
18360,109,0,19182,139.0,337.0,235.0,96.0,198.0,929.0,822.0,0,1,0,22.0
18361,109,0,19183,102.0,694.0,587.0,485.0,592.0,918.0,804.0,0,0,0,22.0
18362,109,0,19184,107.0,331.0,217.0,110.0,224.0,520.0,430.0,0,0,0,22.0
18363,109,0,19185,114.0,303.0,213.0,99.0,189.0,1085.0,1018.0,0,0,0,22.0
18364,109,0,19186,90.0,872.0,805.0,715.0,782.0,1062.0,989.0,0,0,0,22.0
18365,109,0,19187,67.0,257.0,184.0,117.0,190.0,696.0,570.0,0,0,0,22.0
18366,109,0,19188,73.0,512.0,386.0,313.0,439.0,643.0,519.0,0,0,0,22.0
18367,109,0,19189,126.0,257.0,133.0,7.0,131.0,726.0,623.0,0,0,0,22.0
18368,109,0,19190,124.0,593.0,490.0,366.0,469.0,867.0,750.0,0,0,0,22.0
18369,109,0,19191,103.0,377.0,260.0,157.0,274.0,565.0,464.0,0,0,0,22.0
18370,109,0,19192,117.0,305.0,204.0,87.0,188.0,510.0,425.0,0,0,0,22.0
18371,109,0,19193,101.0,306.0,221.0,120.0,205.0,1012.0,845.0,0,0,0,22.0
18372,109,0,19194,85.0,791.0,624.0,539.0,706.0,939.0,822.0,0,0,0,22.0
18373,109,0,19195,167.0,315.0,198.0,31.0,148.0,678.0,626.0,0,0,0,22.0
18374,109,0,19196,117.0,480.0,428.0,311.0,363.0,795.0,717.0,0,0,0,22.0
18375,109,0,19197,52.0,367.0,289.0,237.0,315.0,668.0,529.0,0,0,0,22.0
18376,109,0,19198,78.0,379.0,240.0,162.0,301.0,474.0,350.0,0,0,0,22.0
18377,109,0,19199,139.0,234.0,110.0,-29.0,95.0,456.0,395.0,0,0,0,22.0
18378,109,0,19200,124.0,346.0,285.0,161.0,222.0,507.0,432.0,0,0,0,22.0
18379,109,0,19201,61.0,222.0,147.0,86.0,161.0,510.0,437.0,0,0,0,22.0
18380,109,0,19202,75.0,363.0,290.0,215.0,288.0,532.0,434.0,0,0,0,22.0
18381,109,0,19203,73.0,242.0,144.0,71.0,169.0,1160.0,1072.0,0,0,0,22.0
18382,109,0,19204,98.0,1016.0,928.0,830.0,918.0,1426.0,1353.0,0,0,0,22.0
18383,109,0,19205,88.0,498.0,425.0,337.0,410.0,657.0,578.0,0,0,0,22.0
18384,109,0,19206,73.0,232.0,153.0,80.0,159.0,395.0,331.0,0,0,0,22.0
18385,109,0,19207,79.0,242.0,178.0,99.0,163.0,481.0,397.0,0,0,0,22.0
18386,109,0,19208,64.0,303.0,219.0,155.0,239.0,651.0,573.0,0,0,0,22.0
18387,109,0,19209,84.0,432.0,354.0,270.0,348.0,622.0,536.0,0,0,0,22.0
18388,109,0,19210,78.0,268.0,182.0,104.0,190.0,4259.0,4155.0,0,0,0,22.0
18389,109,0,19211,86.0,4077.0,3973.0,3887.0,3991.0,4348.0,4283.0,0,0,0,22.0
18392,144,0,19214,127.0,342.0,252.0,125.0,215.0,470.0,332.0,0,0,0,22.0
18393,144,0,19215,90.0,218.0,80.0,-10.0,128.0,331.0,214.0,0,0,0,22.0
18394,144,0,19216,138.0,251.0,134.0,-4.0,113.0,673.0,512.0,0,0,0,22.0
18395,144,0,19217,117.0,539.0,378.0,261.0,422.0,1008.0,816.0,0,0,0,22.0
18396,144,0,19218,161.0,630.0,438.0,277.0,469.0,722.0,508.0,0,0,0,22.0
18397,144,0,19219,192.0,284.0,70.0,-122.0,92.0,348.0,241.0,0,0,0,22.0
18398,144,0,19220,214.0,278.0,171.0,-43.0,64.0,517.0,432.0,0,0,0,22.0
18399,144,0,19221,107.0,346.0,261.0,154.0,239.0,581.0,460.0,0,0,0,22.0
18400,144,0,19222,85.0,320.0,199.0,114.0,235.0,462.0,387.0,0,1,0,22.0
18401,144,0,19223,121.0,263.0,188.0,67.0,142.0,478.0,355.0,0,1,0,22.0
18402,144,0,19224,75.0,290.0,167.0,92.0,215.0,654.0,467.0,0,1,0,22.0
18403,144,0,19225,123.0,487.0,300.0,177.0,364.0,605.0,407.0,0,1,0,22.0
18404,144,0,19226,187.0,305.0,107.0,-80.0,118.0,471.0,272.0,0,0,0,22.0
18405,144,0,19227,198.0,364.0,165.0,-33.0,166.0,647.0,492.0,0,0,0,22.0
18406,144,0,19228,199.0,482.0,327.0,128.0,283.0,787.0,605.0,0,0,0,22.0
18407,144,0,19229,155.0,460.0,278.0,123.0,305.0,577.0,492.0,0,0,0,22.0
18408,144,0,19230,182.0,299.0,214.0,32.0,117.0,582.0,443.0,0,0,0,22.0
18409,144,0,19231,85.0,368.0,229.0,144.0,283.0,611.0,510.0,0,0,0,22.0
18410,144,0,19232,139.0,382.0,281.0,142.0,243.0,603.0,492.0,0,0,0,22.0
18411,144,0,19233,101.0,322.0,211.0,110.0,221.0,467.0,318.0,0,0,0,22.0
18412,144,0,19234,111.0,256.0,107.0,-4.0,145.0,358.0,251.0,0,0,0,22.0
18413,144,0,19235,149.0,251.0,144.0,-5.0,102.0,640.0,509.0,0,0,0,22.0
18414,144,0,19236,107.0,496.0,365.0,258.0,389.0,699.0,576.0,0,0,0,22.0
18415,144,0,19237,131.0,334.0,211.0,80.0,203.0,555.0,448.0,0,0,0,22.0
18416,144,0,19238,123.0,344.0,237.0,114.0,221.0,789.0,650.0,0,0,0,22.0
18417,144,0,19239,107.0,552.0,413.0,306.0,445.0,699.0,586.0,0,0,0,22.0
18418,144,0,19240,139.0,286.0,173.0,34.0,147.0,495.0,335.0,0,0,0,22.0
18419,144,0,19241,113.0,322.0,162.0,49.0,209.0,419.0,312.0,0,0,0,22.0
18420,144,0,19242,160.0,257.0,150.0,-10.0,97.0,631.0,461.0,0,0,0,22.0
18421,144,0,19243,107.0,481.0,311.0,204.0,374.0,948.0,820.0,0,0,0,22.0
18422,144,0,19244,170.0,637.0,509.0,339.0,467.0,854.0,742.0,0,0,0,22.0
18423,144,0,19245,128.0,345.0,233.0,105.0,217.0,2017.0,1851.0,0,1,0,22.0
18424,144,0,19246,112.0,1784.0,1618.0,1506.0,1672.0,3123.0,2925.0,0,1,0,22.0
18425,144,0,19247,166.0,1505.0,1307.0,1141.0,1339.0,1660.0,1548.0,0,0,0,22.0
18426,144,0,19248,198.0,353.0,241.0,43.0,155.0,4813.0,4572.0,0,0,0,22.0
18427,144,0,19249,112.0,4572.0,4331.0,4219.0,4460.0,5917.0,5805.0,0,0,0,22.0
18428,144,0,19250,241.0,1586.0,1474.0,1233.0,1345.0,2172.0,2066.0,0,0,0,22.0
18429,144,0,19251,112.0,698.0,592.0,480.0,586.0,1508.0,1117.0,0,1,0,22.0
18430,144,0,19252,106.0,916.0,525.0,419.0,810.0,862.0,686.0,0,0,0,22.0
18431,144,0,19253,391.0,337.0,161.0,-230.0,-54.0,704.0,592.0,0,0,0,22.0
18434,73,3,19256,93.0,341.0,218.0,125.0,248.0,769.0,652.0,0,0,0,14.0
18435,73,3,19257,123.0,551.0,434.0,311.0,428.0,622.0,540.0,0,0,0,14.0
18436,73,3,19258,117.0,188.0,106.0,-11.0,71.0,410.0,321.0,0,0,0,14.0
18437,73,3,19259,82.0,304.0,215.0,133.0,222.0,706.0,530.0,0,0,0,14.0
18438,73,3,19260,89.0,491.0,315.0,226.0,402.0,649.0,546.0,0,0,0,14.0
18439,73,3,19261,176.0,334.0,231.0,55.0,158.0,596.0,477.0,0,0,0,14.0
18440,73,3,19262,103.0,365.0,246.0,143.0,262.0,452.0,348.0,0,0,0,14.0
18441,73,3,19263,119.0,206.0,102.0,-17.0,87.0,1195.0,1080.0,0,0,0,14.0
18442,73,3,19264,104.0,1093.0,978.0,874.0,989.0,1279.0,1207.0,0,0,0,14.0
18443,73,3,19265,115.0,301.0,229.0,114.0,186.0,500.0,396.0,0,0,0,14.0
18444,73,3,19266,72.0,271.0,167.0,95.0,199.0,574.0,481.0,0,0,0,14.0
18445,73,3,19267,104.0,407.0,314.0,210.0,303.0,1007.0,901.0,0,0,0,14.0
18446,73,3,19268,93.0,693.0,587.0,494.0,600.0,815.0,734.0,0,0,0,14.0
18447,73,3,19269,106.0,228.0,147.0,41.0,122.0,535.0,400.0,0,0,0,14.0
18448,73,3,19270,81.0,388.0,253.0,172.0,307.0,432.0,333.0,0,0,0,14.0
18449,73,3,19271,135.0,179.0,80.0,-55.0,44.0,999.0,907.0,0,0,0,14.0
18450,73,3,19272,99.0,919.0,827.0,728.0,820.0,1349.0,1247.0,0,0,0,14.0
18451,73,3,19273,92.0,522.0,420.0,328.0,430.0,778.0,648.0,0,0,0,14.0
18452,73,3,19274,102.0,358.0,228.0,126.0,256.0,635.0,519.0,0,0,0,14.0
18453,73,3,19275,130.0,407.0,291.0,161.0,277.0,521.0,418.0,0,0,0,14.0
18454,73,3,19276,116.0,230.0,127.0,11.0,114.0,1070.0,989.0,0,0,0,14.0
18455,73,3,19277,103.0,943.0,862.0,759.0,840.0,1202.0,1140.0,0,0,0,14.0
18456,73,3,19278,81.0,340.0,278.0,197.0,259.0,536.0,439.0,0,0,0,14.0
18457,73,3,19279,62.0,258.0,161.0,99.0,196.0,1265.0,1158.0,0,0,0,14.0
18458,73,3,19280,97.0,1104.0,997.0,900.0,1007.0,1283.0,1227.0,0,0,0,14.0
18459,73,3,19281,107.0,286.0,230.0,123.0,179.0,481.0,393.0,0,0,0,14.0
18460,73,3,19282,56.0,251.0,163.0,107.0,195.0,339.0,244.0,0,0,0,14.0
18461,73,3,19283,88.0,176.0,81.0,-7.0,88.0,1049.0,964.0,0,0,0,14.0
18462,73,3,19284,95.0,968.0,883.0,788.0,873.0,1301.0,1210.0,0,0,0,14.0
18463,73,3,19285,85.0,418.0,327.0,242.0,333.0,727.0,652.0,0,0,0,14.0
18464,73,3,19286,91.0,400.0,325.0,234.0,309.0,1233.0,1138.0,0,0,0,14.0
18465,73,3,19287,75.0,908.0,813.0,738.0,833.0,1119.0,1030.0,0,0,0,14.0
18466,73,3,19288,95.0,306.0,217.0,122.0,211.0,487.0,397.0,0,0,0,14.0
18467,73,3,19289,89.0,270.0,180.0,91.0,181.0,831.0,765.0,0,0,0,14.0
18468,73,3,19290,90.0,651.0,585.0,495.0,561.0,911.0,839.0,0,0,0,14.0
18469,73,3,19291,66.0,326.0,254.0,188.0,260.0,639.0,576.0,0,0,0,14.0
18470,73,3,19292,72.0,385.0,322.0,250.0,313.0,894.0,803.0,0,0,0,14.0
18471,73,3,19293,63.0,572.0,481.0,418.0,509.0,632.0,547.0,0,0,0,14.0
18472,73,3,19294,91.0,151.0,66.0,-25.0,60.0,401.0,309.0,0,0,0,14.0
18473,73,3,19295,85.0,335.0,243.0,158.0,250.0,1630.0,1566.0,0,0,0,14.0
18474,73,3,19296,92.0,1387.0,1323.0,1231.0,1295.0,2039.0,1938.0,0,0,0,14.0
18475,73,3,19297,64.0,716.0,615.0,551.0,652.0,1462.0,1391.0,0,0,0,14.0
18476,73,3,19298,101.0,847.0,776.0,675.0,746.0,1397.0,1307.0,0,0,0,14.0
18477,73,3,19299,71.0,621.0,531.0,460.0,550.0,829.0,720.0,0,0,0,14.0
18478,73,3,19300,90.0,298.0,189.0,99.0,208.0,549.0,467.0,0,0,0,14.0
18479,73,3,19301,109.0,360.0,278.0,169.0,251.0,463.0,379.0,0,0,0,14.0
18482,73,2,19304,122.0,1054.0,919.0,797.0,932.0,2130.0,1964.0,0,0,0,14.0
18483,73,2,19305,135.0,1211.0,1045.0,910.0,1076.0,1611.0,1427.0,0,0,0,14.0
18484,73,2,19306,166.0,566.0,382.0,216.0,400.0,1607.0,1503.0,0,0,0,14.0
18485,73,2,19307,184.0,1225.0,1121.0,937.0,1041.0,1376.0,1318.0,0,0,0,14.0
18486,73,2,19308,104.0,255.0,197.0,93.0,151.0,426.0,333.0,0,1,0,14.0
18487,73,2,19309,58.0,229.0,136.0,78.0,171.0,1986.0,1827.0,0,1,0,14.0
18488,73,2,19310,93.0,1850.0,1691.0,1598.0,1757.0,2101.0,2037.0,0,1,0,14.0
18489,73,2,19311,159.0,410.0,346.0,187.0,251.0,933.0,791.0,0,0,0,14.0
18490,73,2,19312,64.0,587.0,445.0,381.0,523.0,1577.0,1495.0,0,0,0,14.0
18491,73,2,19313,142.0,1132.0,1050.0,908.0,990.0,1395.0,1278.0,0,1,0,14.0
18492,73,2,19314,82.0,345.0,228.0,146.0,263.0,1055.0,903.0,0,0,0,14.0
18493,73,2,19315,117.0,827.0,675.0,558.0,710.0,1212.0,952.0,0,0,0,14.0
18494,73,2,19316,152.0,537.0,277.0,125.0,385.0,734.0,541.0,0,0,0,14.0
18495,73,2,19317,260.0,457.0,264.0,4.0,197.0,799.0,657.0,0,0,0,14.0
18496,73,2,19318,193.0,535.0,393.0,200.0,342.0,684.0,538.0,0,0,0,14.0
18497,73,2,19319,142.0,291.0,145.0,3.0,149.0,1461.0,1321.0,0,0,0,14.0
18498,73,2,19320,146.0,1316.0,1176.0,1030.0,1170.0,1496.0,1432.0,0,0,0,14.0
18499,73,2,19321,140.0,320.0,256.0,116.0,180.0,640.0,509.0,0,0,0,14.0
18500,73,2,19322,64.0,384.0,253.0,189.0,320.0,818.0,715.0,0,0,0,14.0
18501,73,2,19323,131.0,565.0,462.0,331.0,434.0,1027.0,924.0,0,0,0,14.0
18502,73,2,19324,103.0,565.0,462.0,359.0,462.0,781.0,638.0,0,0,0,14.0
18503,73,2,19325,103.0,319.0,176.0,73.0,216.0,563.0,443.0,0,0,0,14.0
18504,73,2,19326,143.0,387.0,267.0,124.0,244.0,691.0,545.0,0,0,0,14.0
18505,73,2,19327,120.0,424.0,278.0,158.0,304.0,582.0,478.0,0,0,0,14.0
18506,73,2,19328,146.0,304.0,200.0,54.0,158.0,3110.0,3021.0,0,0,0,14.0
18507,73,2,19329,104.0,2910.0,2821.0,2717.0,2806.0,3442.0,3258.0,0,0,0,14.0
18508,73,2,19330,89.0,621.0,437.0,348.0,532.0,1636.0,1495.0,0,0,0,14.0
18509,73,2,19331,184.0,1199.0,1058.0,874.0,1015.0,1691.0,1417.0,0,0,0,14.0
18510,73,2,19332,141.0,633.0,359.0,218.0,492.0,778.0,655.0,0,0,0,14.0
18511,73,2,19333,274.0,419.0,296.0,22.0,145.0,618.0,487.0,0,0,0,14.0
18512,73,2,19334,123.0,322.0,191.0,68.0,199.0,601.0,428.0,0,0,0,14.0
18513,73,2,19335,131.0,410.0,237.0,106.0,279.0,507.0,362.0,0,0,0,14.0
18514,73,2,19336,173.0,270.0,125.0,-48.0,97.0,1267.0,1130.0,0,0,0,14.0
18515,73,2,19337,145.0,1142.0,1005.0,860.0,997.0,1305.0,1196.0,0,0,0,14.0
18516,73,2,19338,137.0,300.0,191.0,54.0,163.0,520.0,403.0,0,1,0,14.0
18517,73,2,19339,109.0,329.0,212.0,103.0,220.0,501.0,358.0,0,1,0,14.0
18518,73,2,19340,117.0,289.0,146.0,29.0,172.0,488.0,395.0,0,1,0,14.0
18519,73,2,19341,143.0,342.0,249.0,106.0,199.0,509.0,446.0,0,1,0,14.0
18520,73,2,19342,93.0,260.0,197.0,104.0,167.0,414.0,354.0,0,1,0,14.0
18521,73,2,19343,63.0,217.0,157.0,94.0,154.0,737.0,525.0,0,1,0,14.0
18524,115,3,19346,108.0,433.0,300.0,192.0,325.0,760.0,670.0,0,0,0,16.0
18525,115,3,19347,133.0,460.0,370.0,237.0,327.0,634.0,537.0,0,0,0,16.0
18526,115,3,19348,90.0,264.0,167.0,77.0,174.0,476.0,385.0,0,0,0,16.0
18527,115,3,19349,97.0,309.0,218.0,121.0,212.0,605.0,507.0,0,0,0,16.0
18528,115,3,19350,91.0,387.0,289.0,198.0,296.0,1224.0,1139.0,0,0,0,16.0
18529,115,3,19351,98.0,935.0,850.0,752.0,837.0,1207.0,1097.0,0,0,0,16.0
18530,115,3,19352,85.0,357.0,247.0,162.0,272.0,854.0,717.0,0,0,0,16.0
18531,115,3,19353,110.0,607.0,470.0,360.0,497.0,804.0,717.0,0,0,0,16.0
18532,115,3,19354,137.0,334.0,247.0,110.0,197.0,716.0,627.0,0,0,0,16.0
18533,115,3,19355,87.0,469.0,380.0,293.0,382.0,1054.0,992.0,0,0,0,16.0
18534,115,3,19356,89.0,674.0,612.0,523.0,585.0,932.0,855.0,0,0,0,16.0
18535,115,3,19357,62.0,320.0,243.0,181.0,258.0,685.0,590.0,0,0,0,16.0
18536,115,3,19358,77.0,442.0,347.0,270.0,365.0,894.0,709.0,0,0,0,16.0
18537,115,3,19359,95.0,547.0,362.0,267.0,452.0,810.0,734.0,0,0,0,16.0
18538,115,3,19360,185.0,448.0,372.0,187.0,263.0,770.0,659.0,0,0,0,16.0
18539,115,3,19361,76.0,398.0,287.0,211.0,322.0,2307.0,2205.0,0,0,0,16.0
18540,115,3,19362,111.0,2020.0,1918.0,1807.0,1909.0,2453.0,2363.0,0,0,0,16.0
18541,115,3,19363,102.0,535.0,445.0,343.0,433.0,850.0,746.0,0,0,0,16.0
18542,115,3,19364,90.0,405.0,301.0,211.0,315.0,1233.0,1061.0,0,0,0,16.0
18543,115,3,19365,104.0,932.0,760.0,656.0,828.0,1360.0,1258.0,0,0,0,16.0
18544,115,3,19366,172.0,600.0,498.0,326.0,428.0,1057.0,979.0,0,1,0,16.0
18545,115,3,19367,102.0,559.0,481.0,379.0,457.0,795.0,728.0,0,0,0,16.0
18546,115,3,19368,78.0,314.0,247.0,169.0,236.0,577.0,467.0,0,0,0,16.0
18547,115,3,19369,67.0,330.0,220.0,153.0,263.0,583.0,482.0,0,0,0,16.0
18548,115,3,19370,110.0,363.0,262.0,152.0,253.0,896.0,811.0,0,0,0,16.0
18549,115,3,19371,101.0,634.0,549.0,448.0,533.0,996.0,892.0,0,0,0,16.0
18550,115,3,19372,85.0,447.0,343.0,258.0,362.0,2852.0,2760.0,0,0,0,16.0
18551,115,3,19373,104.0,2509.0,2417.0,2313.0,2405.0,2781.0,2706.0,0,0,0,16.0
18552,115,3,19374,92.0,364.0,289.0,197.0,272.0,1297.0,1213.0,0,0,0,16.0
18553,115,3,19375,75.0,1008.0,924.0,849.0,933.0,1469.0,1382.0,0,0,0,16.0
18554,115,3,19376,84.0,545.0,458.0,374.0,461.0,810.0,721.0,0,0,0,16.0
18555,115,3,19377,87.0,352.0,263.0,176.0,265.0,833.0,736.0,0,0,0,16.0
18556,115,3,19378,89.0,570.0,473.0,384.0,481.0,1035.0,965.0,0,0,0,16.0
18557,115,3,19379,97.0,562.0,492.0,395.0,465.0,845.0,742.0,0,0,0,16.0
18558,115,3,19380,70.0,353.0,250.0,180.0,283.0,2527.0,2319.0,0,0,0,16.0
18559,115,3,19381,103.0,2277.0,2069.0,1966.0,2174.0,2458.0,2367.0,0,0,0,16.0
18560,115,3,19382,208.0,389.0,298.0,90.0,181.0,651.0,570.0,0,0,0,16.0
18561,115,3,19383,91.0,353.0,272.0,181.0,262.0,599.0,479.0,0,0,0,16.0
18562,115,3,19384,81.0,327.0,207.0,126.0,246.0,527.0,430.0,0,0,0,16.0
18563,115,3,19385,120.0,320.0,223.0,103.0,200.0,1307.0,1211.0,0,0,0,16.0
18564,115,3,19386,97.0,1084.0,988.0,891.0,987.0,1344.0,1230.0,0,0,0,16.0
18565,115,3,19387,96.0,356.0,242.0,146.0,260.0,795.0,642.0,0,0,0,16.0
18566,115,3,19388,114.0,553.0,400.0,286.0,439.0,843.0,744.0,0,0,0,16.0
18567,115,3,19389,153.0,443.0,344.0,191.0,290.0,798.0,717.0,0,0,0,16.0
18568,115,3,19390,99.0,454.0,373.0,274.0,355.0,860.0,761.0,0,0,0,16.0
18569,115,3,19391,81.0,487.0,388.0,307.0,406.0,768.0,655.0,0,0,0,16.0
18570,115,3,19392,99.0,380.0,267.0,168.0,281.0,3118.0,3022.0,0,0,0,16.0
18571,115,3,19393,113.0,2851.0,2755.0,2642.0,2738.0,3213.0,3124.0,0,0,0,16.0
18572,115,3,19394,96.0,458.0,369.0,273.0,362.0,725.0,604.0,0,0,0,16.0
18573,115,3,19395,89.0,356.0,235.0,146.0,267.0,638.0,538.0,0,0,0,16.0
18574,115,3,19396,121.0,403.0,303.0,182.0,282.0,623.0,544.0,0,0,0,16.0
18575,115,3,19397,100.0,320.0,241.0,141.0,220.0,753.0,674.0,0,0,0,16.0
18576,115,3,19398,79.0,512.0,433.0,354.0,433.0,1091.0,949.0,0,0,0,16.0
18577,115,3,19399,79.0,658.0,516.0,437.0,579.0,996.0,893.0,0,0,0,16.0
18578,115,3,19400,142.0,480.0,377.0,235.0,338.0,2080.0,1979.0,0,0,0,16.0
18579,115,3,19401,103.0,1703.0,1602.0,1499.0,1600.0,2377.0,2298.0,0,0,0,16.0
18580,115,3,19402,101.0,775.0,696.0,595.0,674.0,970.0,895.0,0,0,0,16.0
18581,115,3,19403,79.0,274.0,199.0,120.0,195.0,1018.0,916.0,0,0,0,16.0
18582,115,3,19404,75.0,819.0,717.0,642.0,744.0,1644.0,1539.0,0,0,0,16.0
18583,115,3,19405,102.0,927.0,822.0,720.0,825.0,2553.0,2438.0,0,0,0,16.0
